Name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,torque,seats
"BMW 3 Series GT Luxury Line",2016,2950000,60000,Diesel,Dealer,Automatic,"First Owner","21.76 kmpl","1995 CC","188 bhp","400Nm@ 1750-2500rpm",5
"BMW 5 Series 520d Luxury Line",2016,2900000,12000,Diesel,Dealer,Automatic,"First Owner","18.12 kmpl","1995 CC","190 bhp","400Nm@ 1750-2500rpm",5
"Chevrolet Beat Diesel LS",2016,375000,53319,Diesel,Dealer,Manual,"First Owner","25.44 kmpl","936 CC","56.3 bhp","142.5Nm@ 1750rpm",5
"Chevrolet Trailblazer LTZ 4X2 AT",2016,1295000,46000,Diesel,Dealer,Automatic,"Second Owner","11.45 kmpl","2776 CC","197.2 bhp","500Nm@ 2000rpm",7
"Datsun GO A Petrol",2016,275000,49000,Petrol,Dealer,Manual,"First Owner","19.02 kmpl","1198 CC","67.05 bhp","104Nm@ 4000rpm",5
"Datsun GO A Petrol",2016,275000,49000,Petrol,Dealer,Manual,"First Owner","19.02 kmpl","1198 CC","67.05 bhp","104Nm@ 4000rpm",5
"Datsun GO T Option BSIV",2016,335000,40000,Petrol,Dealer,Manual,"First Owner","20.63 kmpl","1198 CC","67 bhp","104Nm@ 4000rpm",5
"Datsun GO T Option BSIV",2016,335000,40000,Petrol,Dealer,Manual,"First Owner","20.63 kmpl","1198 CC","67 bhp","104Nm@ 4000rpm",5
"Ford Aspire Titanium Diesel BSIV",2016,600000,155201,Diesel,Dealer,Manual,"First Owner","26.1 kmpl","1498 CC","99.23 bhp","215Nm@ 1750-3000rpm",5
"Ford EcoSport 1.5 Diesel Titanium BSIV",2016,570000,112879,Diesel,Dealer,Manual,"Second Owner","23.0 kmpl","1498 CC","98.96 bhp","205Nm@ 1750-3250rpm",5
"Ford Ecosport 1.5 DV5 MT Trend",2016,515000,68609,Diesel,Dealer,Manual,"First Owner","22.7 kmpl","1498 CC","89.84 bhp","204Nm@ 2000-2750rpm",5
"Ford Ecosport 1.5 DV5 MT Trend",2016,515000,68609,Diesel,Dealer,Manual,"First Owner","22.7 kmpl","1498 CC","89.84 bhp","204Nm@ 2000-2750rpm",5
"Ford Ecosport 1.5 Petrol Titanium",2016,599000,39000,Petrol,Dealer,Manual,"First Owner","15.9 kmpl","1496 CC","120.69 bhp","149Nm@ 4500rpm",5
"Ford EcoSport 1.5 TDCi Titanium Plus BSIV",2016,780000,60000,Diesel,Dealer,Manual,"First Owner","22.77 kmpl","1498 CC","98.59 bhp","205Nm@ 1750-3250rpm",5
"Ford Figo 1.5D Trend MT",2016,400000,45217,Diesel,Dealer,Manual,"First Owner","25.83 kmpl","1498 CC","99 bhp","215Nm@ 1750-3000rpm",5
"Ford Figo Aspire Titanium Diesel",2016,650000,85000,Diesel,Dealer,Manual,"First Owner","24.4 kmpl","1499 CC","98.96 bhp","215Nm@ 1750-3000rpm",5
"Honda Brio S MT",2016,475000,2118,Petrol,Dealer,Manual,"First Owner","19.4 kmpl","1198 CC","86.8 bhp","109Nm@ 4500rpm",5
"Honda City 1.5 V MT Sunroof",2016,825000,21446,Petrol,Dealer,Manual,"First Owner","16.8 kmpl","1497 CC","116.3 bhp","146Nm@ 4800rpm",5
"Honda City i DTec SV",2016,802999,50856,Diesel,Dealer,Manual,"First Owner","26.0 kmpl","1498 CC","98.6 bhp","200Nm@ 1750rpm",5
"Honda City i VTEC SV",2016,575000,55161,Petrol,Dealer,Manual,"First Owner","17.8 kmpl","1497 CC","117.3 bhp","145Nm@ 4600rpm",5
"Honda City i VTEC V",2016,625000,55000,Petrol,Dealer,Manual,"First Owner","17.8 kmpl","1497 CC","117.3 bhp","145Nm@ 4600rpm",5
"Honda City i VTEC VX Option",2016,750000,16151,Petrol,Dealer,Manual,"First Owner","17.8 kmpl","1497 CC","117.3 bhp","145Nm@ 4600rpm",5
"Honda CR-V 2.0L 2WD AT",2016,1350000,74000,Petrol,Dealer,Automatic,"First Owner","13.7 kmpl","1997 CC","153.86 bhp","190Nm@ 4300rpm",5
"Honda Jazz 1.2 S AT i VTEC",2016,600000,26000,Petrol,Dealer,Automatic,"First Owner","19.0 kmpl","1199 CC","88.7 bhp","110Nm@ 4800rpm",5
"Honda Jazz 1.2 V i VTEC",2016,625000,54000,Petrol,Dealer,Manual,"First Owner","18.7 kmpl","1199 CC","88.7 bhp","110Nm@ 4800rpm",5
"Honda Jazz 1.2 V i VTEC",2016,625000,54000,Petrol,Dealer,Manual,"First Owner","18.7 kmpl","1199 CC","88.7 bhp","110Nm@ 4800rpm",5
"Honda Jazz 1.2 VX i VTEC",2016,526000,15000,Petrol,Dealer,Manual,"First Owner","18.7 kmpl","1199 CC","88.7 bhp","110Nm@ 4800rpm",5
"Hyundai Creta 1.4 CRDi S",2016,825000,39000,Diesel,Dealer,Manual,"First Owner","21.38 kmpl","1396 CC","88.7 bhp","219.7Nm@ 1500-2750rpm",5
"Hyundai Creta 1.4 CRDi S",2016,825000,39000,Diesel,Dealer,Manual,"First Owner","21.38 kmpl","1396 CC","88.7 bhp","219.7Nm@ 1500-2750rpm",5
"Hyundai Creta 1.6 CRDi Anniversary Edition",2016,819999,39000,Diesel,Dealer,Manual,"First Owner","19.67 kmpl","1582 CC","126.2 bhp","259.9Nm@ 1900-2750rpm",5
"Hyundai Creta 1.6 CRDi Anniversary Edition",2016,819999,39000,Diesel,Dealer,Manual,"First Owner","19.67 kmpl","1582 CC","126.2 bhp","259.9Nm@ 1900-2750rpm",5
"Hyundai Creta 1.6 CRDi AT SX Plus",2016,1050000,77150,Diesel,Dealer,Automatic,"First Owner","17.01 kmpl","1582 CC","126.2 bhp","259.9Nm@ 1900-2750rpm",5
"Hyundai Creta 1.6 CRDi SX",2016,950000,38600,Diesel,Dealer,Manual,"First Owner","19.67 kmpl","1582 CC","126.2 bhp","259.9Nm@ 1900-2750rpm",5
"Hyundai Creta 1.6 CRDi SX Plus",2016,925000,79000,Diesel,Dealer,Manual,"First Owner","19.67 kmpl","1582 CC","126.2 bhp","259.9Nm@ 1900-2750rpm",5
"Hyundai Creta 1.6 SX Automatic",2016,890000,40000,Petrol,Dealer,Automatic,"First Owner","14.8 kmpl","1591 CC","121.3 bhp","151NM@ 4850rpm",5
"Hyundai Elantra S",2016,805000,49900,Petrol,Dealer,Manual,"First Owner","16.3 kmpl","1797 CC","147.5 bhp","177.5Nm@ 4700rpm",5
"Hyundai Elantra S",2016,805000,49900,Petrol,Dealer,Manual,"First Owner","16.3 kmpl","1797 CC","147.5 bhp","177.5Nm@ 4700rpm",5
"Hyundai EON Magna Plus",2016,275000,47000,Petrol,Dealer,Manual,"First Owner","21.1 kmpl","814 CC","55.2 bhp","74.5Nm@ 4000rpm",5
"Hyundai Grand i10 1.2 CRDi Magna",2016,409999,78000,Diesel,Dealer,Manual,"First Owner","24.0 kmpl","1186 CC","73.97 bhp","190.24nm@ 1750-2250rpm",5
"Hyundai i20 Active SX Diesel",2016,651000,42323,Diesel,Dealer,Manual,"First Owner","21.19 kmpl","1396 CC","88.76 bhp","219.66nm@ 1500-2750rpm",5
"Hyundai i20 Active SX Diesel",2016,651000,42323,Diesel,Dealer,Manual,"First Owner","21.19 kmpl","1396 CC","88.76 bhp","219.66nm@ 1500-2750rpm",5
"Hyundai i20 Active SX Diesel",2016,651000,42323,Diesel,Dealer,Manual,"First Owner","21.19 kmpl","1396 CC","88.76 bhp","219.66nm@ 1500-2750rpm",5
"Hyundai i20 Asta Option 1.4 CRDi",2016,575000,53000,Diesel,Dealer,Manual,"First Owner","22.54 kmpl","1396 CC","88.73 bhp","219.7Nm@ 1500-2750rpm",5
"Hyundai i20 Asta Option 1.4 CRDi",2016,575000,53000,Diesel,Dealer,Manual,"First Owner","22.54 kmpl","1396 CC","88.73 bhp","219.7Nm@ 1500-2750rpm",5
"Hyundai i20 Era 1.4 CRDi",2016,570000,56239,Diesel,Dealer,Manual,"First Owner","22.54 kmpl","1396 CC","88.73 bhp","219.7Nm@ 1500-2750rpm",5
"Hyundai Tucson 2.0 e-VGT 2WD AT GLS",2016,1950000,45000,Diesel,Dealer,Automatic,"Second Owner","16.38 kmpl","1995 CC","183 bhp","400Nm@ 175-2750rpm",5
"Hyundai Xcent 1.2 Kappa SX Option AT",2016,565000,72000,Petrol,Dealer,Automatic,"First Owner","19.1 kmpl","1197 CC","82 bhp","114Nm@ 4000rpm",5
"Isuzu MU 7 AT Premium",2016,1160000,121000,Diesel,Dealer,Automatic,"First Owner","12.08 kmpl","2999 CC","161 bhp","333Nm@ 1600-3200rpm",7
"Mahindra KUV 100 D75 K6 Plus 5Str",2016,390000,62000,Diesel,Dealer,Manual,"First Owner","25.32 kmpl","1198 CC","77 bhp","190Nm@ 1750-2250rpm",5
"Mahindra Scorpio 1.99 S10 4WD",2016,1000000,112000,Diesel,Dealer,Manual,"Second Owner","15.4 kmpl","1997 CC","120 bhp","280Nm@ 1800-2800rpm",7
"Mahindra XUV500 W4",2016,1025000,22522,Diesel,Dealer,Manual,"First Owner","16.0 kmpl","2179 CC","140 bhp","330Nm@ 1600-2800rpm",7
"Maruti Alto 800 LXI BSIV",2016,275000,38000,Petrol,Dealer,Manual,"First Owner","24.7 kmpl","796 CC","47.3 bhp","69Nm@ 3500rpm",5
"Maruti Alto 800 LXI BSIV",2016,275000,38000,Petrol,Dealer,Manual,"First Owner","24.7 kmpl","796 CC","47.3 bhp","69Nm@ 3500rpm",5
"Maruti Alto 800 VXI BSIV",2016,315000,32000,Petrol,Dealer,Manual,"First Owner","24.7 kmpl","796 CC","47.3 bhp","69Nm@ 3500rpm",5
"Maruti Alto 800 VXI BSIV",2016,315000,32000,Petrol,Dealer,Manual,"First Owner","24.7 kmpl","796 CC","47.3 bhp","69Nm@ 3500rpm",5
"Maruti Baleno Delta Diesel",2016,635000,52000,Diesel,Dealer,Manual,"First Owner","27.39 kmpl","1248 CC","74 bhp","190Nm@ 2000rpm",5
"Maruti Baleno Zeta 1.3",2016,700000,80000,Diesel,Dealer,Manual,"First Owner","27.39 kmpl","1248 CC","74 bhp","190Nm@ 2000rpm",5
"Maruti Celerio VDi",2016,375000,61173,Diesel,Dealer,Manual,"First Owner","27.62 kmpl","793 CC","47 bhp","125Nm@ 2000rpm",5
"Maruti Celerio ZXI Optional AMT BSIV",2016,434999,10000,Petrol,Dealer,Automatic,"First Owner","23.1 kmpl","998 CC","67.04 bhp","90Nm@ 3500rpm",5
"Maruti Ciaz ZDi Plus SHVS",2016,650000,81000,Diesel,Dealer,Manual,"Second Owner","28.09 kmpl","1248 CC","88.5 bhp","200Nm@ 1750rpm",5
"Maruti Ciaz ZDi Plus SHVS",2016,650000,81000,Diesel,Dealer,Manual,"Second Owner","28.09 kmpl","1248 CC","88.5 bhp","200Nm@ 1750rpm",5
"Maruti Ertiga ZDI",2016,725000,66000,Diesel,Dealer,Manual,"First Owner","20.77 kmpl","1248 CC","88.8 bhp","200Nm@ 1750rpm",7
"Maruti Omni E 8 Str STD",2016,220000,46702,Petrol,Dealer,Manual,"First Owner","16.8 kmpl","796 CC","34.2 bhp","59Nm@ 2500rpm",8
"Maruti Omni E 8 Str STD",2016,220000,46706,Petrol,Dealer,Manual,"First Owner","16.8 kmpl","796 CC","34.2 bhp","59Nm@ 2500rpm",8
"Maruti S-Cross 2017-2020 Delta DDiS 200 SH",2016,690000,32000,Diesel,Dealer,Manual,"First Owner","25.1 kmpl","1248 CC","88.5 bhp","200Nm@ 1750rpm",5
"Maruti S-Cross 2017-2020 Delta DDiS 200 SH",2016,690000,32000,Diesel,Dealer,Manual,"First Owner","25.1 kmpl","1248 CC","88.5 bhp","200Nm@ 1750rpm",5
"Maruti S-Cross 2017-2020 Delta DDiS 200 SH",2016,690000,32000,Diesel,Dealer,Manual,"First Owner","25.1 kmpl","1248 CC","88.5 bhp","200Nm@ 1750rpm",5
"Maruti SX4 S Cross 2015-2017 DDiS 200 Alpha",2016,620000,28180,Diesel,Dealer,Manual,"First Owner","23.65 kmpl","1248 CC","88.5 bhp","200Nm@ 1750rpm",5
"Maruti SX4 S Cross 2015-2017 DDiS 200 Sigma",2016,675000,108000,Diesel,Dealer,Manual,"First Owner","23.65 kmpl","1248 CC","88.5 bhp","200Nm@ 1750rpm",5
"Maruti SX4 S Cross 2015-2017 DDiS 200 Sigma",2016,675000,108000,Diesel,Dealer,Manual,"First Owner","23.65 kmpl","1248 CC","88.5 bhp","200Nm@ 1750rpm",5
"Maruti SX4 S Cross 2015-2017 DDiS 200 Zeta",2016,775000,52000,Diesel,Dealer,Manual,"First Owner","23.65 kmpl","1248 CC","88.5 bhp","200Nm@ 1750rpm",5
"Maruti Vitara Brezza ZDi Plus",2016,839000,63000,Diesel,Dealer,Manual,"First Owner","24.3 kmpl","1248 CC","88.5 bhp","200Nm@ 1750rpm",5
"Maruti Wagon R VXI",2016,400000,74381,Petrol,Dealer,Manual,"First Owner","21.79 kmpl","998 CC","67.05 bhp","90Nm@ 3500rpm",5
"Maruti Wagon R VXI",2016,355000,60000,Petrol,Dealer,Manual,"First Owner","21.79 kmpl","998 CC","67.05 bhp","90Nm@ 3500rpm",5
"Maruti Wagon R VXI Opt 1.2",2016,434999,55000,Petrol,Dealer,Manual,"First Owner","20.52 kmpl","1197 CC","81.80 bhp","113Nm@ 4200rpm",5
"Mercedes-Benz E-Class E250 CDI Avantgarde",2016,2900000,31000,Diesel,Dealer,Automatic,"First Owner","13.0 kmpl","2143 CC","204 bhp","500Nm@ 1600-1800rpm",5
"Mercedes-Benz E-Class E250 CDI Avantgarde",2016,2900000,31000,Diesel,Dealer,Automatic,"First Owner","13.0 kmpl","2143 CC","204 bhp","500Nm@ 1600-1800rpm",5
"Mercedes-Benz E-Class E250 Edition E",2016,2700000,35000,Diesel,Dealer,Automatic,"First Owner","15.0 kmpl","2143 CC","204 bhp","500Nm@ 1600-1800rpm",5
"Mercedes-Benz GL-Class 350 CDI Luxury",2016,4090000,70000,Diesel,Dealer,Automatic,"First Owner","12.0 kmpl","2987 CC","224 bhp","510Nm@ 1600-2800rpm",7
"Nissan Terrano XL D Option",2016,495000,56832,Diesel,Dealer,Manual,"First Owner","19.87 kmpl","1461 CC","83.14 bhp","200Nm@ 1750rpm",5
"Renault KWID RXT",2016,300000,66693,Petrol,Dealer,Manual,"First Owner","25.17 kmpl","799 CC","53.3 bhp","72Nm@ 4386rpm",5
"Renault Lodgy 85PS Std",2016,620000,7000,Diesel,Dealer,Manual,"First Owner","21.04 kmpl","1461 CC","83.8 bhp","200Nm@ 1900rpm",8
"Skoda Rapid 1.5 TDI AT Ambition",2016,660000,78010,Diesel,Dealer,Automatic,"First Owner","21.66 kmpl","1498 CC","103.52 bhp","250Nm@ 1500-2500rpm",5
"Skoda Rapid 1.5 TDI AT Style Plus",2016,650000,99000,Diesel,Dealer,Automatic,"First Owner","21.66 kmpl","1498 CC","103.52 bhp","250Nm@ 1500-2500rpm",5
"Skoda Rapid 1.5 TDI AT Style Plus",2016,650000,99000,Diesel,Dealer,Automatic,"First Owner","21.66 kmpl","1498 CC","103.52 bhp","250Nm@ 1500-2500rpm",5
"Skoda Rapid 1.5 TDI AT Style Plus",2016,675000,88000,Diesel,Dealer,Automatic,"First Owner","21.66 kmpl","1498 CC","103.52 bhp","250Nm@ 1500-2500rpm",5
"Skoda Rapid 1.5 TDI Style Plus Black Package",2016,650000,125000,Diesel,Dealer,Manual,"Second Owner","21.14 kmpl","1498 CC","103.52 bhp","250Nm@ 1500-2500rpm",5
"Skoda Rapid 1.6 MPI AT Elegance",2016,645000,11000,Petrol,Dealer,Automatic,"First Owner","14.3 kmpl","1598 CC","103.5 bhp","153Nm@ 3800rpm",5
"Skoda Rapid 1.6 MPI AT Elegance",2016,645000,11000,Petrol,Dealer,Automatic,"First Owner","14.3 kmpl","1598 CC","103.5 bhp","153Nm@ 3800rpm",5
"Skoda Rapid 1.6 MPI AT Elegance",2016,645000,11000,Petrol,Dealer,Automatic,"First Owner","14.3 kmpl","1598 CC","103.5 bhp","153Nm@ 3800rpm",5
"Skoda Rapid 1.6 MPI AT Elegance",2016,645000,11000,Petrol,Dealer,Automatic,"First Owner","14.3 kmpl","1598 CC","103.5 bhp","153Nm@ 3800rpm",5
"Skoda Rapid 1.6 MPI AT Elegance",2016,645000,11000,Petrol,Dealer,Automatic,"First Owner","14.3 kmpl","1598 CC","103.5 bhp","153Nm@ 3800rpm",5
"Skoda Rapid 1.6 MPI AT Elegance",2016,645000,11000,Petrol,Dealer,Automatic,"First Owner","14.3 kmpl","1598 CC","103.5 bhp","153Nm@ 3800rpm",5
"Skoda Rapid 1.6 MPI AT Elegance",2016,645000,11000,Petrol,Dealer,Automatic,"First Owner","14.3 kmpl","1598 CC","103.5 bhp","153Nm@ 3800rpm",5
"Skoda Rapid 1.6 MPI AT Elegance",2016,645000,11000,Petrol,Dealer,Automatic,"First Owner","14.3 kmpl","1598 CC","103.5 bhp","153Nm@ 3800rpm",5
"Skoda Rapid 1.6 MPI AT Elegance",2016,645000,11000,Petrol,Dealer,Automatic,"First Owner","14.3 kmpl","1598 CC","103.5 bhp","153Nm@ 3800rpm",5
"Skoda Rapid 1.6 MPI AT Elegance",2016,645000,11000,Petrol,Dealer,Automatic,"First Owner","14.3 kmpl","1598 CC","103.5 bhp","153Nm@ 3800rpm",5
"Skoda Rapid 1.6 MPI AT Elegance",2016,645000,11000,Petrol,Dealer,Automatic,"First Owner","14.3 kmpl","1598 CC","103.5 bhp","153Nm@ 3800rpm",5
"Skoda Rapid 1.6 MPI AT Elegance",2016,645000,11000,Petrol,Dealer,Automatic,"First Owner","14.3 kmpl","1598 CC","103.5 bhp","153Nm@ 3800rpm",5
"Skoda Rapid 1.6 MPI AT Elegance",2016,645000,11000,Petrol,Dealer,Automatic,"First Owner","14.3 kmpl","1598 CC","103.5 bhp","153Nm@ 3800rpm",5
"Skoda Rapid 1.6 MPI AT Elegance",2016,645000,11000,Petrol,Dealer,Automatic,"First Owner","14.3 kmpl","1598 CC","103.5 bhp","153Nm@ 3800rpm",5
"Skoda Rapid 1.6 MPI AT Elegance",2016,645000,11000,Petrol,Dealer,Automatic,"First Owner","14.3 kmpl","1598 CC","103.5 bhp","153Nm@ 3800rpm",5
"Skoda Rapid 1.6 MPI AT Elegance",2016,645000,11000,Petrol,Dealer,Automatic,"First Owner","14.3 kmpl","1598 CC","103.5 bhp","153Nm@ 3800rpm",5
"Skoda Rapid 1.6 MPI AT Elegance",2016,645000,11000,Petrol,Dealer,Automatic,"First Owner","14.3 kmpl","1598 CC","103.5 bhp","153Nm@ 3800rpm",5
"Skoda Rapid 1.6 MPI AT Elegance",2016,645000,11000,Petrol,Dealer,Automatic,"First Owner","14.3 kmpl","1598 CC","103.5 bhp","153Nm@ 3800rpm",5
"Skoda Rapid 1.6 MPI AT Elegance",2016,645000,11000,Petrol,Dealer,Automatic,"First Owner","14.3 kmpl","1598 CC","103.5 bhp","153Nm@ 3800rpm",5
"Skoda Rapid 1.6 MPI AT Elegance",2016,645000,11000,Petrol,Dealer,Automatic,"First Owner","14.3 kmpl","1598 CC","103.5 bhp","153Nm@ 3800rpm",5
"Skoda Rapid 1.6 MPI AT Elegance",2016,645000,11000,Petrol,Dealer,Automatic,"First Owner","14.3 kmpl","1598 CC","103.5 bhp","153Nm@ 3800rpm",5
"Skoda Rapid 1.6 MPI AT Elegance",2016,645000,11000,Petrol,Dealer,Automatic,"First Owner","14.3 kmpl","1598 CC","103.5 bhp","153Nm@ 3800rpm",5
"Skoda Rapid 1.6 MPI AT Elegance",2016,645000,11000,Petrol,Dealer,Automatic,"First Owner","14.3 kmpl","1598 CC","103.5 bhp","153Nm@ 3800rpm",5
"Skoda Rapid 1.6 MPI AT Elegance",2016,645000,11000,Petrol,Dealer,Automatic,"First Owner","14.3 kmpl","1598 CC","103.5 bhp","153Nm@ 3800rpm",5
"Skoda Rapid 1.6 MPI AT Elegance",2016,645000,11000,Petrol,Dealer,Automatic,"First Owner","14.3 kmpl","1598 CC","103.5 bhp","153Nm@ 3800rpm",5
"Skoda Rapid 1.6 MPI AT Elegance",2016,645000,11000,Petrol,Dealer,Automatic,"First Owner","14.3 kmpl","1598 CC","103.5 bhp","153Nm@ 3800rpm",5
"Skoda Rapid 1.6 MPI AT Elegance",2016,645000,11000,Petrol,Dealer,Automatic,"First Owner","14.3 kmpl","1598 CC","103.5 bhp","153Nm@ 3800rpm",5
"Skoda Rapid 1.6 MPI AT Elegance",2016,645000,11000,Petrol,Dealer,Automatic,"First Owner","14.3 kmpl","1598 CC","103.5 bhp","153Nm@ 3800rpm",5
"Skoda Rapid 1.6 MPI AT Elegance",2016,645000,11000,Petrol,Dealer,Automatic,"First Owner","14.3 kmpl","1598 CC","103.5 bhp","153Nm@ 3800rpm",5
"Skoda Rapid 1.6 MPI AT Elegance",2016,645000,11000,Petrol,Dealer,Automatic,"First Owner","14.3 kmpl","1598 CC","103.5 bhp","153Nm@ 3800rpm",5
"Tata Sumo EX",2016,445000,63000,Diesel,Dealer,Manual,"First Owner","15.3 kmpl","2956 CC","83.8 bhp","250Nm@ 1000-2000rpm",9
"Tata Sumo EX",2016,445000,63000,Diesel,Dealer,Manual,"First Owner","15.3 kmpl","2956 CC","83.8 bhp","250Nm@ 1000-2000rpm",9
"Tata Tiago 1.2 Revotron XE",2016,252999,45775,Petrol,Dealer,Manual,"First Owner","23.84 kmpl","1199 CC","84 bhp","114Nm@ 3500rpm",5
"Toyota Camry 2.5 Hybrid",2016,1900000,41000,Petrol,Dealer,Automatic,"First Owner","19.16 kmpl","2494 CC","157.7 bhp","213Nm@ 4500rpm",5
"Toyota Fortuner 4x4 AT",2016,1750000,52000,Diesel,Dealer,Automatic,"First Owner","12.55 kmpl","2982 CC","168.5 bhp","360Nm@ 1400-3200rpm",7
"Toyota Innova 2.5 G (Diesel) 7 Seater",2016,950000,99000,Diesel,Dealer,Manual,"First Owner","12.99 kmpl","2494 CC","100.6 bhp","200Nm@ 1200-3600rpm",7
"Toyota Innova Crysta 2.4 GX MT BSIV",2016,1475000,100000,Diesel,Dealer,Manual,"First Owner","13.68 kmpl","2393 CC","147.8 bhp","343Nm@ 1400-2800rpm",7
"Toyota Innova Crysta 2.4 GX MT BSIV",2016,1385000,60000,Diesel,Dealer,Manual,"Second Owner","13.68 kmpl","2393 CC","147.8 bhp","343Nm@ 1400-2800rpm",7
"Toyota Innova Crysta 2.4 VX MT",2016,1650000,90000,Diesel,Dealer,Manual,"First Owner","13.68 kmpl","2393 CC","147.51 bhp","343Nm@ 1400-2800rpm",7
"Toyota Innova Crysta 2.4 ZX MT",2016,1925000,27000,Diesel,Dealer,Manual,"First Owner","13.68 kmpl","2393 CC","147.51 bhp","343Nm@ 1400-2800rpm",7
"Toyota Innova Crysta 2.8 ZX AT BSIV",2016,1650000,127700,Diesel,Dealer,Automatic,"Second Owner","11.36 kmpl","2755 CC","171.5 bhp","360Nm@ 1200-3400rpm",7
"Toyota Innova Crysta 2.8 ZX AT BSIV",2016,1525000,42163,Diesel,Dealer,Automatic,"Second Owner","11.36 kmpl","2755 CC","171.5 bhp","360Nm@ 1200-3400rpm",7
"Toyota Innova Crysta 2.8 ZX AT BSIV",2016,1825000,94000,Diesel,Dealer,Automatic,"First Owner","11.36 kmpl","2755 CC","171.5 bhp","360Nm@ 1200-3400rpm",7
"Toyota Innova Crysta 2.8 ZX AT BSIV",2016,1525000,42163,Diesel,Dealer,Automatic,"Second Owner","11.36 kmpl","2755 CC","171.5 bhp","360Nm@ 1200-3400rpm",7
"Volkswagen Ameo 1.2 MPI Highline",2016,579000,7949,Petrol,Dealer,Manual,"First Owner","17.0 kmpl","1198 CC","73.75 bhp","110Nm@ 3750rpm",5
"Volkswagen Polo 1.5 TDI Highline",2016,540000,66000,Diesel,Dealer,Manual,"First Owner","20.14 kmpl","1498 CC","88.8 bhp","230Nm@ 1500-2500rpm",5
"Volkswagen Polo 2015-2019 GT 1.5 TDI",2016,591000,60000,Diesel,Dealer,Manual,"First Owner","21.49 kmpl","1498 CC","108.5 bhp","250nm@ 1500-3000rpm",5
"Volkswagen Polo GT TSI",2016,675000,69000,Petrol,Dealer,Automatic,"First Owner","17.2 kmpl","1197 CC","103.6 bhp","175Nm@ 1500-4100rpm",5
"Volvo S60 D4 SUMMUM",2016,1950000,48000,Diesel,Dealer,Automatic,"First Owner","9.0 kmpl","1984 CC","181 bhp","400Nm@ 1750-2500rpm",5
"Audi A4 35 TDI Premium Plus",2015,1750000,37000,Diesel,Dealer,Automatic,"First Owner","18.25 kmpl","1968 CC","187.74 bhp","400Nm@ 1750-3000rpm",5
"Audi Q5 45 TDI quattro Technology",2015,2700000,105000,Diesel,Dealer,Automatic,"Second Owner","13.22 kmpl","2967 CC","241.4 bhp","580Nm@ 1400-3250rpm",5
"Audi Q7 35 TDI Quattro Premium",2015,2650000,53000,Diesel,Dealer,Automatic,"First Owner","12.07 kmpl","2967 CC","241.4 bhp","550Nm@ 1750-2750rpm",7
"Ford Ecosport 1.5 Diesel Titanium",2015,599000,92651,Diesel,Dealer,Manual,"First Owner","21.7 kmpl","1498 CC","98.96 bhp","215Nm@ 1750-2500rpm",5
"Ford Ecosport 1.5 Diesel Titanium",2015,599000,92651,Diesel,Dealer,Manual,"First Owner","21.7 kmpl","1498 CC","98.96 bhp","215Nm@ 1750-2500rpm",5
"Ford Ecosport 1.5 DV5 MT Titanium",2015,685000,109000,Diesel,Dealer,Manual,"First Owner","22.7 kmpl","1498 CC","89.84 bhp","204Nm@ 2000-2750rpm",5
"Ford EcoSport 1.5 TDCi Titanium BSIV",2015,550000,206000,Diesel,Dealer,Manual,"First Owner","22.77 kmpl","1498 CC","98.59 bhp","205Nm@ 1750-3250rpm",5
"Ford EcoSport 1.5 Ti VCT AT Titanium BE BSIV",2015,680000,64000,Petrol,Dealer,Automatic,"First Owner","16.05 kmpl","1499 CC","110.4 bhp","140Nm@ 4400rpm",5
"Ford Endeavour 3.0L 4X4 AT",2015,1275000,64000,Diesel,Dealer,Automatic,"First Owner","11.4 kmpl","2953 CC","153.86 bhp","380Nm@ 2500rpm",7
"Ford Figo 1.5D Titanium MT",2015,365000,105000,Diesel,Dealer,Manual,"First Owner","25.83 kmpl","1498 CC","99 bhp","215Nm@ 1750-3000rpm",5
"Ford Figo Aspire 1.5 TDCi Trend",2015,415000,100581,Diesel,Dealer,Manual,"First Owner","25.83 kmpl","1498 CC","99 bhp","215Nm@ 1750-3000rpm",5
"Ford Figo Aspire Titanium",2015,500000,18000,Petrol,Dealer,Manual,"Second Owner","18.5 kmpl","1194 CC","94.93 bhp","119Nm@ 4250rpm",5
"Honda Amaze S Diesel",2015,425000,49800,Diesel,Dealer,Manual,"First Owner","24.7 kmpl","1498 CC","98.63 bhp","200Nm@ 1750rpm",5
"Honda Amaze VX O iDTEC",2015,450000,85000,Diesel,Dealer,Manual,"First Owner","25.8 kmpl","1498 CC","98.6 bhp","200Nm@ 1750rpm",5
"Honda City i DTEC S",2015,600000,54700,Diesel,Dealer,Manual,"First Owner","26.0 kmpl","1498 CC","98.6 bhp","200Nm@ 1750rpm",5
"Honda City i DTEC V",2015,600000,128000,Diesel,Dealer,Manual,"First Owner","26.0 kmpl","1498 CC","98.6 bhp","200Nm@ 1750rpm",5
"Honda City i VTEC S",2015,500000,58161,Petrol,Dealer,Manual,"First Owner","17.8 kmpl","1497 CC","117.3 bhp","145Nm@ 4600rpm",5
"Honda City i VTEC SV",2015,575000,9599,Petrol,Dealer,Manual,"First Owner","17.8 kmpl","1497 CC","117.3 bhp","145Nm@ 4600rpm",5
